{ l: 0, r: 0, arr: [ 4 ], sum: 4 }
{ l: 5224, r: 5, arr: [], sum: NaN }
{ l: 5225, r: 5, arr: [], sum: NaN }
{ l: 5226, r: 5, arr: [], sum: NaN }
{ l: 5227, r: 5, arr: [], sum: NaN }
{ l: 5228, r: 5, arr: [], sum: NaN }
{ l: 5229, r: 5, arr: [], sum: NaN }
{ l: 5230, r: 5, arr: [], sum: NaN }
{ l: 5231, r: 5, arr: [], sum: NaN }
{ l: 5232, r: 5, arr: [], sum: NaN }
{ l: 5233, r: 5, arr: [], sum: NaN }
{ l: 5234, r: 5, arr: [], sum: NaN }
{ l: 5235, r: 5, arr: [], sum: NaN }
{ l: 5236, r: 5, arr: [], sum: NaN }
{ l: 5237, r: 5, arr: [], sum: NaN }
{ l: 5238, r: 5, arr: [], sum: NaN }
{ l: 5239, r: 5, arr: [], sum: NaN }
{ l: 5240, r: 5, arr: [], sum: NaN }
{ l: 5241, r: 5, arr: [], sum: NaN }
{ l: 5242, r: 5, arr: [], sum: NaN }
{ l: 5243, r: 5, arr: [], sum: NaN }
{ l: 5244, r: 5, arr: [], sum: NaN }
{ l: 5245, r: 5, arr: [], sum: NaN }
{ l: 5246, r: 5, arr: [], sum: NaN }
{ l: 5247, r: 5, arr: [], sum: NaN }
{ l: 5248, r: 5, arr: [], sum: NaN }
{ l: 5249, r: 5, arr: [], sum: NaN }
{ l: 5250, r: 5, arr: [], sum: NaN }
{ l: 5251, r: 5, arr: [], sum: NaN }
{ l: 5252, r: 5, arr: [], sum: NaN }
{ l: 5253, r: 5, arr: [], sum: NaN }
{ l: 5254, r: 5, arr: [], sum: NaN }
{ l: 5255, r: 5, arr: [], sum: NaN }
{ l: 5256, r: 5, arr: [], sum: NaN }
{ l: 5257, r: 5, arr: [], sum: NaN }
{ l: 5258, r: 5, arr: [], sum: NaN }
{ l: 5259, r: 5, arr: [], sum: NaN }
{ l: 5260, r: 5, arr: [], sum: NaN }
{ l: 5261, r: 5, arr: [], sum: NaN }
{ l: 5262, r: 5, arr: [], sum: NaN }
{ l: 5263, r: 5, arr: [], sum: NaN }
{ l: 5264, r: 5, arr: [], sum: NaN }
{ l: 5265, r: 5, arr: [], sum: NaN }
{ l: 5266, r: 5, arr: [], sum: NaN }
{ l: 5267, r: 5, arr: [], sum: NaN }
{ l: 5268, r: 5, arr: [], sum: NaN }
{ l: 5269, r: 5, arr: [], sum: NaN }
{ l: 5270, r: 5, arr: [], sum: NaN }
{ l: 5271, r: 5, arr: [], sum: NaN }
{ l: 5272, r: 5, arr: [], sum: NaN }
{ l: 5273, r: 5, arr: [], sum: NaN }
{ l: 5274, r: 5, arr: [], sum: NaN }
{ l: 5275, r: 5, arr: [], sum: NaN }
{ l: 5276, r: 5, arr: [], sum: NaN }
{ l: 5277, r: 5, arr: [], sum: NaN }
{ l: 5278, r: 5, arr: [], sum: NaN }
{ l: 5279, r: 5, arr: [], sum: NaN }
{ l: 5280, r: 5, arr: [], sum: NaN }
{ l: 5281, r: 5, arr: [], sum: NaN }
{ l: 5282, r: 5, arr: [], sum: NaN }
{ l: 5283, r: 5, arr: [], sum: NaN }
{ l: 5284, r: 5, arr: [], sum: NaN }
{ l: 5285, r: 5, arr: [], sum: NaN }
{ l: 5286, r: 5, arr: [], sum: NaN }
{ l: 5287, r: 5, arr: [], sum: NaN }
{ l: 5288, r: 5, arr: [], sum: NaN }
{ l: 5289, r: 5, arr: [], sum: NaN }
{ l: 5290, r: 5, arr: [], sum: NaN }
{ l: 5291, r: 5, arr: [], sum: NaN }
{ l: 5292, r: 5, arr: [], sum: NaN }
{ l: 5293, r: 5, arr: [], sum: NaN }
{ l: 5294, r: 5, arr: [], sum: NaN }
{ l: 5295, r: 5, arr: [], sum: NaN }
{ l: 5296, r: 5, arr: [], sum: NaN }
{ l: 5297, r: 5, arr: [], sum: NaN }
{ l: 5298, r: 5, arr: [], sum: NaN }
{ l: 5299, r: 5, arr: [], sum: NaN }
{ l: 5300, r: 5, arr: [], sum: NaN }
{ l: 5301, r: 5, arr: [], sum: NaN }
{ l: 5302, r: 5, arr: [], sum: NaN }
{ l: 5303, r: 5, arr: [], sum: NaN }
{ l: 5304, r: 5, arr: [], sum: NaN }
{ l: 5305, r: 5, arr: [], sum: NaN }
{ l: 5306, r: 5, arr: [], sum: NaN }
{ l: 5307, r: 5, arr: [], sum: NaN }
{ l: 5308, r: 5, arr: [], sum: NaN }
{ l: 5309, r: 5, arr: [], sum: NaN }
{ l: 5310, r: 5, arr: [], sum: NaN }
{ l: 5311, r: 5, arr: [], sum: NaN }
{ l: 5312, r: 5, arr: [], sum: NaN }
{ l: 5313, r: 5, arr: [], sum: NaN }
{ l: 5314, r: 5, arr: [], sum: NaN }
{ l: 5315, r: 5, arr: [], sum: NaN }
{ l: 5316, r: 5, arr: [], sum: NaN }
{ l: 5317, r: 5, arr: [], sum: NaN }
{ l: 5318, r: 5, arr: [], sum: NaN }
{ l: 5319, r: 5, arr: [], sum: NaN }
{ l: 5320, r: 5, arr: [], sum: NaN }
{ l: 5321, r: 5, arr: [], sum: NaN }
{ l: 5322, r: 5, arr: [], sum: NaN }
{ l: 5323, r: 5, arr: [], sum: NaN }
{ l: 5324, r: 5, arr: [], sum: NaN }
{ l: 5325, r: 5, arr: [], sum: NaN }
{ l: 5326, r: 5, arr: [], sum: NaN }
{ l: 5327, r: 5, arr: [], sum: NaN }
{ l: 5328, r: 5, arr: [], sum: NaN }
{ l: 5329, r: 5, arr: [], sum: NaN }
{ l: 5330, r: 5, arr: [], sum: NaN }
{ l: 5331, r: 5, arr: [], sum: NaN }
{ l: 5332, r: 5, arr: [], sum: NaN }
{ l: 5333, r: 5, arr: [], sum: NaN }
{ l: 5334, r: 5, arr: [], sum: NaN }
{ l: 5335, r: 5, arr: [], sum: NaN }
{ l: 5336, r: 5, arr: [], sum: NaN }
{ l: 5337, r: 5, arr: [], sum: NaN }
{ l: 5338, r: 5, arr: [], sum: NaN }
{ l: 5339, r: 5, arr: [], sum: NaN }
{ l: 5340, r: 5, arr: [], sum: NaN }
{ l: 5341, r: 5, arr: [], sum: NaN }
{ l: 5342, r: 5, arr: [], sum: NaN }
{ l: 5343, r: 5, arr: [], sum: NaN }
{ l: 5344, r: 5, arr: [], sum: NaN }
{ l: 5345, r: 5, arr: [], sum: NaN }
{ l: 5346, r: 5, arr: [], sum: NaN }
{ l: 5347, r: 5, arr: [], sum: NaN }
{ l: 5348, r: 5, arr: [], sum: NaN }
{ l: 5349, r: 5, arr: [], sum: NaN }
{ l: 5350, r: 5, arr: [], sum: NaN }
{ l: 5351, r: 5, arr: [], sum: NaN }
{ l: 5352, r: 5, arr: [], sum: NaN }
{ l: 5353, r: 5, arr: [], sum: NaN }
{ l: 5354, r: 5, arr: [], sum: NaN }
{ l: 5355, r: 5, arr: [], sum: NaN }
{ l: 5356, r: 5, arr: [], sum: NaN }
{ l: 5357, r: 5, arr: [], sum: NaN }
{ l: 5358, r: 5, arr: [], sum: NaN }
{ l: 5359, r: 5, arr: [], sum: NaN }
{ l: 5360, r: 5, arr: [], sum: NaN }
{ l: 5361, r: 5, arr: [], sum: NaN }
{ l: 5362, r: 5, arr: [], sum: NaN }
{ l: 5363, r: 5, arr: [], sum: NaN }
{ l: 5364, r: 5, arr: [], sum: NaN }
{ l: 5365, r: 5, arr: [], sum: NaN }
{ l: 5366, r: 5, arr: [], sum: NaN }
{ l: 5367, r: 5, arr: [], sum: NaN }
{ l: 5368, r: 5, arr: [], sum: NaN }
{ l: 5369, r: 5, arr: [], sum: NaN }
{ l: 5370, r: 5, arr: [], sum: NaN }
{ l: 5371, r: 5, arr: [], sum: NaN }
{ l: 5372, r: 5, arr: [], sum: NaN }
{ l: 5373, r: 5, arr: [], sum: NaN }
{ l: 5374, r: 5, arr: [], sum: NaN }
{ l: 5375, r: 5, arr: [], sum: NaN }
{ l: 5376, r: 5, arr: [], sum: NaN }
{ l: 5377, r: 5, arr: [], sum: NaN }
{ l: 5378, r: 5, arr: [], sum: NaN }
{ l: 5379, r: 5, arr: [], sum: NaN }
{ l: 5380, r: 5, arr: [], sum: NaN }
{ l: 5381, r: 5, arr: [], sum: NaN }
{ l: 5382, r: 5, arr: [], sum: NaN }
{ l: 5383, r: 5, arr: [], sum: NaN }
{ l: 5384, r: 5, arr: [], sum: NaN }
{ l: 5385, r: 5, arr: [], sum: NaN }
{ l: 5386, r: 5, arr: [], sum: NaN }
{ l: 5387, r: 5, arr: [], sum: NaN }
{ l: 5388, r: 5, arr: [], sum: NaN }
{ l: 5389, r: 5, arr: [], sum: NaN }
{ l: 5390, r: 5, arr: [], sum: NaN }
{ l: 5391, r: 5, arr: [], sum: NaN }
{ l: 5392, r: 5, arr: [], sum: NaN }
{ l: 5393, r: 5, arr: [], sum: NaN }
{ l: 5394, r: 5, arr: [], sum: NaN }
{ l: 5395, r: 5, arr: [], sum: NaN }
{ l: 5396, r: 5, arr: [], sum: NaN }
{ l: 5397, r: 5, arr: [], sum: NaN }
{ l: 5398, r: 5, arr: [], sum: NaN }
{ l: 5399, r: 5, arr: [], sum: NaN }
{ l: 5400, r: 5, arr: [], sum: NaN }
{ l: 5401, r: 5, arr: [], sum: NaN }
{ l: 5402, r: 5, arr: [], sum: NaN }
{ l: 5403, r: 5, arr: [], sum: NaN }
{ l: 5404, r: 5, arr: [], sum: NaN }
{ l: 5405, r: 5, arr: [], sum: NaN }
{ l: 5406, r: 5, arr: [], sum: NaN }
{ l: 5407, r: 5, arr: [], sum: NaN }
{ l: 5408, r: 5, arr: [], sum: NaN }
{ l: 5409, r: 5, arr: [], sum: NaN }
{ l: 5410, r: 5, arr: [], sum: NaN }
{ l: 5411, r: 5, arr: [], sum: NaN }
{ l: 5412, r: 5, arr: [], sum: NaN }
{ l: 5413, r: 5, arr: [], sum: NaN }
{ l: 5414, r: 5, arr: [], sum: NaN }
{ l: 5415, r: 5, arr: [], sum: NaN }
{ l: 5416, r: 5, arr: [], sum: NaN }
{ l: 5417, r: 5, arr: [], sum: NaN }
{ l: 5418, r: 5, arr: [], sum: NaN }
{ l: 5419, r: 5, arr: [], sum: NaN }
{ l: 5420, r: 5, arr: [], sum: NaN }
{ l: 5421, r: 5, arr: [], sum: NaN }
{ l: 5422, r: 5, arr: [], sum: NaN }
{ l: 5423, r: 5, arr: [], sum: NaN }
{ l: 5424, r: 5, arr: [], sum: NaN }
{ l: 5425, r: 5, arr: [], sum: NaN }
{ l: 5426, r: 5, arr: [], sum: NaN }
{ l: 5427, r: 5, arr: [], sum: NaN }
{ l: 5428, r: 5, arr: [], sum: NaN }
{ l: 5429, r: 5, arr: [], sum: NaN }
{ l: 5430, r: 5, arr: [], sum: NaN }
{ l: 5431, r: 5, arr: [], sum: NaN }
{ l: 5432, r: 5, arr: [], sum: NaN }
{ l: 5433, r: 5, arr: [], sum: NaN }
{ l: 5434, r: 5, arr: [], sum: NaN }
{ l: 5435, r: 5, arr: [], sum: NaN }
{ l: 5436, r: 5, arr: [], sum: NaN }
{ l: 5437, r: 5, arr: [], sum: NaN }
{ l: 5438, r: 5, arr: [], sum: NaN }
{ l: 5439, r: 5, arr: [], sum: NaN }
{ l: 5440, r: 5, arr: [], sum: NaN }
{ l: 5441, r: 5, arr: [], sum: NaN }
{ l: 5442, r: 5, arr: [], sum: NaN }
{ l: 5443, r: 5, arr: [], sum: NaN }
{ l: 5444, r: 5, arr: [], sum: NaN }
{ l: 5445, r: 5, arr: [], sum: NaN }
{ l: 5446, r: 5, arr: [], sum: NaN }
{ l: 5447, r: 5, arr: [], sum: NaN }
{ l: 5448, r: 5, arr: [], sum: NaN }
{ l: 5449, r: 5, arr: [], sum: NaN }
{ l: 5450, r: 5, arr: [], sum: NaN }
{ l: 5451, r: 5, arr: [], sum: NaN }
{ l: 5452, r: 5, arr: [], sum: NaN }
{ l: 5453, r: 5, arr: [], sum: NaN }
{ l: 5454, r: 5, arr: [], sum: NaN }
{ l: 5455, r: 5, arr: [], sum: NaN }
{ l: 5456, r: 5, arr: [], sum: NaN }
{ l: 5457, r: 5, arr: [], sum: NaN }
{ l: 5458, r: 5, arr: [], sum: NaN }
{ l: 5459, r: 5, arr: [], sum: NaN }
{ l: 5460, r: 5, arr: [], sum: NaN }
{ l: 5461, r: 5, arr: [], sum: NaN }
{ l: 5462, r: 5, arr: [], sum: NaN }
{ l: 5463, r: 5, arr: [], sum: NaN }
{ l: 5464, r: 5, arr: [], sum: NaN }
{ l: 5465, r: 5, arr: [], sum: NaN }
{ l: 5466, r: 5, arr: [], sum: NaN }
{ l: 5467, r: 5, arr: [], sum: NaN }
{ l: 5468, r: 5, arr: [], sum: NaN }
{ l: 5469, r: 5, arr: [], sum: NaN }
{ l: 5470, r: 5, arr: [], sum: NaN }
{ l: 5471, r: 5, arr: [], sum: NaN }
{ l: 5472, r: 5, arr: [], sum: NaN }
{ l: 5473, r: 5, arr: [], sum: NaN }
{ l: 5474, r: 5, arr: [], sum: NaN }
{ l: 5475, r: 5, arr: [], sum: NaN }
{ l: 5476, r: 5, arr: [], sum: NaN }
{ l: 5477, r: 5, arr: [], sum: NaN }
{ l: 5478, r: 5, arr: [], sum: NaN }
{ l: 5479, r: 5, arr: [], sum: NaN }
{ l: 5480, r: 5, arr: [], sum: NaN }
{ l: 5481, r: 5, arr: [], sum: NaN }
{ l: 5482, r: 5, arr: [], sum: NaN }
{ l: 5483, r: 5, arr: [], sum: NaN }
{ l: 5484, r: 5, arr: [], sum: NaN }
{ l: 5485, r: 5, arr: [], sum: NaN }
{ l: 5486, r: 5, arr: [], sum: NaN }
{ l: 5487, r: 5, arr: [], sum: NaN }
{ l: 5488, r: 5, arr: [], sum: NaN }
{ l: 5489, r: 5, arr: [], sum: NaN }
{ l: 5490, r: 5, arr: [], sum: NaN }
{ l: 5491, r: 5, arr: [], sum: NaN }
{ l: 5492, r: 5, arr: [], sum: NaN }
{ l: 5493, r: 5, arr: [], sum: NaN }
{ l: 5494, r: 5, arr: [], sum: NaN }
{ l: 5495, r: 5, arr: [], sum: NaN }
{ l: 5496, r: 5, arr: [], sum: NaN }
{ l: 5497, r: 5, arr: [], sum: NaN }
{ l: 5498, r: 5, arr: [], sum: NaN }
{ l: 5499, r: 5, arr: [], sum: NaN }
{ l: 5500, r: 5, arr: [], sum: NaN }
{ l: 5501, r: 5, arr: [], sum: NaN }
{ l: 5502, r: 5, arr: [], sum: NaN }
{ l: 5503, r: 5, arr: [], sum: NaN }
{ l: 5504, r: 5, arr: [], sum: NaN }
{ l: 5505, r: 5, arr: [], sum: NaN }
{ l: 5506, r: 5, arr: [], sum: NaN }
{ l: 5507, r: 5, arr: [], sum: NaN }
{ l: 5508, r: 5, arr: [], sum: NaN }
{ l: 5509, r: 5, arr: [], sum: NaN }
{ l: 5510, r: 5, arr: [], sum: NaN }
{ l: 5511, r: 5, arr: [], sum: NaN }
{ l: 5512, r: 5, arr: [], sum: NaN }
{ l: 5513, r: 5, arr: [], sum: NaN }
{ l: 5514, r: 5, arr: [], sum: NaN }
{ l: 5515, r: 5, arr: [], sum: NaN }
{ l: 5516, r: 5, arr: [], sum: NaN }
{ l: 5517, r: 5, arr: [], sum: NaN }
{ l: 5518, r: 5, arr: [], sum: NaN }
{ l: 5519, r: 5, arr: [], sum: NaN }
{ l: 5520, r: 5, arr: [], sum: NaN }
{ l: 5521, r: 5, arr: [], sum: NaN }
{ l: 5522, r: 5, arr: [], sum: NaN }
{ l: 5523, r: 5, arr: [], sum: NaN }
{ l: 5524, r: 5, arr: [], sum: NaN }
{ l: 5525, r: 5, arr: [], sum: NaN }
{ l: 5526, r: 5, arr: [], sum: NaN }
{ l: 5527, r: 5, arr: [], sum: NaN }
{ l: 5528, r: 5, arr: [], sum: NaN }
{ l: 5529, r: 5, arr: [], sum: NaN }
{ l: 5530, r: 5, arr: [], sum: NaN }
{ l: 5531, r: 5, arr: [], sum: NaN }
{ l: 5532, r: 5, arr: [], sum: NaN }
{ l: 5533, r: 5, arr: [], sum: NaN }
{ l: 5534, r: 5, arr: [], sum: NaN }
{ l: 5535, r: 5, arr: [], sum: NaN }
{ l: 5536, r: 5, arr: [], sum: NaN }
{ l: 5537, r: 5, arr: [], sum: NaN }
{ l: 5538, r: 5, arr: [], sum: NaN }
{ l: 5539, r: 5, arr: [], sum: NaN }
{ l: 5540, r: 5, arr: [], sum: NaN }
{ l: 5541, r: 5, arr: [], sum: NaN }
{ l: 5542, r: 5, arr: [], sum: NaN }
{ l: 5543, r: 5, arr: [], sum: NaN }
{ l: 5544, r: 5, arr: [], sum: NaN }
{ l: 5545, r: 5, arr: [], sum: NaN }
{ l: 5546, r: 5, arr: [], sum: NaN }
{ l: 5547, r: 5, arr: [], sum: NaN }
{ l: 5548, r: 5, arr: [], sum: NaN }
{ l: 5549, r: 5, arr: [], sum: NaN }
{ l: 5550, r: 5, arr: [], sum: NaN }
{ l: 5551, r: 5, arr: [], sum: NaN }
{ l: 5552, r: 5, arr: [], sum: NaN }
{ l: 5553, r: 5, arr: [], sum: NaN }
{ l: 5554, r: 5, arr: [], sum: NaN }
{ l: 5555, r: 5, arr: [], sum: NaN }
{ l: 5556, r: 5, arr: [], sum: NaN }
{ l: 5557, r: 5, arr: [], sum: NaN }
{ l: 5558, r: 5, arr: [], sum: NaN }
{ l: 5559, r: 5, arr: [], sum: NaN }
{ l: 5560, r: 5, arr: [], sum: NaN }
{ l: 5561, r: 5, arr: [], sum: NaN }
{ l: 5562, r: 5, arr: [], sum: NaN }
{ l: 5563, r: 5, arr: [], sum: NaN }
{ l: 5564, r: 5, arr: [], sum: NaN }
{ l: 5565, r: 5, arr: [], sum: NaN }
{ l: 5566, r: 5, arr: [], sum: NaN }
{ l: 5567, r: 5, arr: [], sum: NaN }
{ l: 5568, r: 5, arr: [], sum: NaN }
{ l: 5569, r: 5, arr: [], sum: NaN }
{ l: 5570, r: 5, arr: [], sum: NaN }
{ l: 5571, r: 5, arr: [], sum: NaN }
{ l: 5572, r: 5, arr: [], sum: NaN }
{ l: 5573, r: 5, arr: [], sum: NaN }
{ l: 5574, r: 5, arr: [], sum: NaN }
{ l: 5575, r: 5, arr: [], sum: NaN }
{ l: 5576, r: 5, arr: [], sum: NaN }
{ l: 5577, r: 5, arr: [], sum: NaN }
{ l: 5578, r: 5, arr: [], sum: NaN }
{ l: 5579, r: 5, arr: [], sum: NaN }
{ l: 5580, r: 5, arr: [], sum: NaN }
{ l: 5581, r: 5, arr: [], sum: NaN }
{ l: 5582, r: 5, arr: [], sum: NaN }
{ l: 5583, r: 5, arr: [], sum: NaN }
{ l: 5584, r: 5, arr: [], sum: NaN }
{ l: 5585, r: 5, arr: [], sum: NaN }
{ l: 5586, r: 5, arr: [], sum: NaN }
{ l: 5587, r: 5, arr: [], sum: NaN }
{ l: 5588, r: 5, arr: [], sum: NaN }
{ l: 5589, r: 5, arr: [], sum: NaN }
{ l: 5590, r: 5, arr: [], sum: NaN }
{ l: 5591, r: 5, arr: [], sum: NaN }
{ l: 5592, r: 5, arr: [], sum: NaN }
{ l: 5593, r: 5, arr: [], sum: NaN }
{ l: 5594, r: 5, arr: [], sum: NaN }
{ l: 5595, r: 5, arr: [], sum: NaN }
{ l: 5596, r: 5, arr: [], sum: NaN }
{ l: 5597, r: 5, arr: [], sum: NaN }
{ l: 5598, r: 5, arr: [], sum: NaN }
{ l: 5599, r: 5, arr: [], sum: NaN }
{ l: 5600, r: 5, arr: [], sum: NaN }
{ l: 5601, r: 5, arr: [], sum: NaN }
{ l: 5602, r: 5, arr: [], sum: NaN }
{ l: 5603, r: 5, arr: [], sum: NaN }
{ l: 5604, r: 5, arr: [], sum: NaN }
{ l: 5605, r: 5, arr: [], sum: NaN }
{ l: 5606, r: 5, arr: [], sum: NaN }
{ l: 5607, r: 5, arr: [], sum: NaN }
{ l: 5608, r: 5, arr: [], sum: NaN }
{ l: 5609, r: 5, arr: [], sum: NaN }
{ l: 5610, r: 5, arr: [], sum: NaN }
{ l: 5611, r: 5, arr: [], sum: NaN }
{ l: 5612, r: 5, arr: [], sum: NaN }
{ l: 5613, r: 5, arr: [], sum: NaN }
{ l: 5614, r: 5, arr: [], sum: NaN }
{ l: 5615, r: 5, arr: [], sum: NaN }
{ l: 5616, r: 5, arr: [], sum: NaN }
{ l: 5617, r: 5, arr: [], sum: NaN }
{ l: 5618, r: 5, arr: [], sum: NaN }
{ l: 5619, r: 5, arr: [], sum: NaN }
{ l: 5620, r: 5, arr: [], sum: NaN }
{ l: 5621, r: 5, arr: [], sum: NaN }
{ l: 5622, r: 5, arr: [], sum: NaN }
{ l: 5623, r: 5, arr: [], sum: NaN }
{ l: 5624, r: 5, arr: [], sum: NaN }
{ l: 5625, r: 5, arr: [], sum: NaN }
{ l: 5626, r: 5, arr: [], sum: NaN }
{ l: 5627, r: 5, arr: [], sum: NaN }
{ l: 5628, r: 5, arr: [], sum: NaN }
{ l: 5629, r: 5, arr: [], sum: NaN }
{ l: 5630, r: 5, arr: [], sum: NaN }
{ l: 5631, r: 5, arr: [], sum: NaN }
{ l: 5632, r: 5, arr: [], sum: NaN }
{ l: 5633, r: 5, arr: [], sum: NaN }
{ l: 5634, r: 5, arr: [], sum: NaN }
{ l: 5635, r: 5, arr: [], sum: NaN }
{ l: 5636, r: 5, arr: [], sum: NaN }
{ l: 5637, r: 5, arr: [], sum: NaN }
{ l: 5638, r: 5, arr: [], sum: NaN }
{ l: 5639, r: 5, arr: [], sum: NaN }
{ l: 5640, r: 5, arr: [], sum: NaN }
{ l: 5641, r: 5, arr: [], sum: NaN }
{ l: 5642, r: 5, arr: [], sum: NaN }
{ l: 5643, r: 5, arr: [], sum: NaN }
{ l: 5644, r: 5, arr: [], sum: NaN }
{ l: 5645, r: 5, arr: [], sum: NaN }
{ l: 5646, r: 5, arr: [], sum: NaN }
{ l: 5647, r: 5, arr: [], sum: NaN }
{ l: 5648, r: 5, arr: [], sum: NaN }
{ l: 5649, r: 5, arr: [], sum: NaN }
{ l: 5650, r: 5, arr: [], sum: NaN }
{ l: 5651, r: 5, arr: [], sum: NaN }
{ l: 5652, r: 5, arr: [], sum: NaN }
{ l: 5653, r: 5, arr: [], sum: NaN }
{ l: 5654, r: 5, arr: [], sum: NaN }
{ l: 5655, r: 5, arr: [], sum: NaN }
{ l: 5656, r: 5, arr: [], sum: NaN }
{ l: 5657, r: 5, arr: [], sum: NaN }
{ l: 5658, r: 5, arr: [], sum: NaN }
{ l: 5659, r: 5, arr: [], sum: NaN }
{ l: 5660, r: 5, arr: [], sum: NaN }
{ l: 5661, r: 5, arr: [], sum: NaN }
{ l: 5662, r: 5, arr: [], sum: NaN }
{ l: 5663, r: 5, arr: [], sum: NaN }
{ l: 5664, r: 5, arr: [], sum: NaN }
{ l: 5665, r: 5, arr: [], sum: NaN }
{ l: 5666, r: 5, arr: [], sum: NaN }
{ l: 5667, r: 5, arr: [], sum: NaN }
{ l: 5668, r: 5, arr: [], sum: NaN }
{ l: 5669, r: 5, arr: [], sum: NaN }
{ l: 5670, r: 5, arr: [], sum: NaN }
{ l: 5671, r: 5, arr: [], sum: NaN }
{ l: 5672, r: 5, arr: [], sum: NaN }
{ l: 5673, r: 5, arr: [], sum: NaN }
{ l: 5674, r: 5, arr: [], sum: NaN }
{ l: 5675, r: 5, arr: [], sum: NaN }
{ l: 5676, r: 5, arr: [], sum: NaN }
{ l: 5677, r: 5, arr: [], sum: NaN }
{ l: 5678, r: 5, arr: [], sum: NaN }
{ l: 5679, r: 5, arr: [], sum: NaN }
{ l: 5680, r: 5, arr: [], sum: NaN }
{ l: 5681, r: 5, arr: [], sum: NaN }
{ l: 5682, r: 5, arr: [], sum: NaN }
{ l: 5683, r: 5, arr: [], sum: NaN }
{ l: 5684, r: 5, arr: [], sum: NaN }
{ l: 5685, r: 5, arr: [], sum: NaN }
{ l: 5686, r: 5, arr: [], sum: NaN }
{ l: 5687, r: 5, arr: [], sum: NaN }
{ l: 5688, r: 5, arr: [], sum: NaN }
{ l: 5689, r: 5, arr: [], sum: NaN }
{ l: 5690, r: 5, arr: [], sum: NaN }
{ l: 5691, r: 5, arr: [], sum: NaN }
{ l: 5692, r: 5, arr: [], sum: NaN }
{ l: 5693, r: 5, arr: [], sum: NaN }
{ l: 5694, r: 5, arr: [], sum: NaN }
{ l: 5695, r: 5, arr: [], sum: NaN }
{ l: 5696, r: 5, arr: [], sum: NaN }
{ l: 5697, r: 5, arr: [], sum: NaN }
{ l: 5698, r: 5, arr: [], sum: NaN }
{ l: 5699, r: 5, arr: [], sum: NaN }
{ l: 5700, r: 5, arr: [], sum: NaN }
{ l: 5701, r: 5, arr: [], sum: NaN }
{ l: 5702, r: 5, arr: [], sum: NaN }
{ l: 5703, r: 5, arr: [], sum: NaN }
{ l: 5704, r: 5, arr: [], sum: NaN }
{ l: 5705, r: 5, arr: [], sum: NaN }
{ l: 5706, r: 5, arr: [], sum: NaN }
{ l: 5707, r: 5, arr: [], sum: NaN }
{ l: 5708, r: 5, arr: [], sum: NaN }
{ l: 5709, r: 5, arr: [], sum: NaN }
{ l: 5710, r: 5, arr: [], sum: NaN }
{ l: 5711, r: 5, arr: [], sum: NaN }
{ l: 5712, r: 5, arr: [], sum: NaN }
{ l: 5713, r: 5, arr: [], sum: NaN }
{ l: 5714, r: 5, arr: [], sum: NaN }
{ l: 5715, r: 5, arr: [], sum: NaN }
{ l: 5716, r: 5, arr: [], sum: NaN }
{ l: 5717, r: 5, arr: [], sum: NaN }
{ l: 5718, r: 5, arr: [], sum: NaN }
{ l: 5719, r: 5, arr: [], sum: NaN }
{ l: 5720, r: 5, arr: [], sum: NaN }
{ l: 5721, r: 5, arr: [], sum: NaN }
{ l: 5722, r: 5, arr: [], sum: NaN }
{ l: 5723, r: 5, arr: [], sum: NaN }
{ l: 5724, r: 5, arr: [], sum: NaN }
{ l: 5725, r: 5, arr: [], sum: NaN }
{ l: 5726, r: 5, arr: [], sum: NaN }
{ l: 5727, r: 5, arr: [], sum: NaN }
{ l: 5728, r: 5, arr: [], sum: NaN }
{ l: 5729, r: 5, arr: [], sum: NaN }
{ l: 5730, r: 5, arr: [], sum: NaN }
{ l: 5731, r: 5, arr: [], sum: NaN }
{ l: 5732, r: 5, arr: [], sum: NaN }
{ l: 5733, r: 5, arr: [], sum: NaN }
{ l: 5734, r: 5, arr: [], sum: NaN }
{ l: 5735, r: 5, arr: [], sum: NaN }
{ l: 5736, r: 5, arr: [], sum: NaN }
{ l: 5737, r: 5, arr: [], sum: NaN }
{ l: 5738, r: 5, arr: [], sum: NaN }
{ l: 5739, r: 5, arr: [], sum: NaN }
{ l: 5740, r: 5, arr: [], sum: NaN }
{ l: 5741, r: 5, arr: [], sum: NaN }
{ l: 5742, r: 5, arr: [], sum: NaN }
{ l: 5743, r: 5, arr: [], sum: NaN }
{ l: 5744, r: 5, arr: [], sum: NaN }
{ l: 5745, r: 5, arr: [], sum: NaN }
{ l: 5746, r: 5, arr: [], sum: NaN }
{ l: 5747, r: 5, arr: [], sum: NaN }
{ l: 5748, r: 5, arr: [], sum: NaN }
{ l: 5749, r: 5, arr: [], sum: NaN }
{ l: 5750, r: 5, arr: [], sum: NaN }
{ l: 5751, r: 5, arr: [], sum: NaN }
{ l: 5752, r: 5, arr: [], sum: NaN }
{ l: 5753, r: 5, arr: [], sum: NaN }
{ l: 5754, r: 5, arr: [], sum: NaN }
{ l: 5755, r: 5, arr: [], sum: NaN }
{ l: 5756, r: 5, arr: [], sum: NaN }
{ l: 5757, r: 5, arr: [], sum: NaN }
{ l: 5758, r: 5, arr: [], sum: NaN }
{ l: 5759, r: 5, arr: [], sum: NaN }
{ l: 5760, r: 5, arr: [], sum: NaN }
